LOC_PID,NAME,LOC_CODE,LOC_DESC,STATE_PID,ST_ABBREV,COUNT_BY_GOV_FM,COUNT_BY_GOV_OD,COUNT_BY_INTERNAL_MODEL,COUNT_BY_3RD_PARTY,COUNT_LOW_AAD,COUNT_MEDIUM_AAD,COUNT_HIGH_AAD,COUNT_LOW_FREQUENCY,COUNT_MEDIUM_FREQUENCY,COUNT_HIGH_FREQUENCY,TOTAL_AAD,RANK_AAD
SA210006136,LAKE EYRE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006149,COWARIE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006161,MARTINS WELL,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006189,WERTALOONA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA508,GRACE PLAINS,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA514,GREENBANKS,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA515,GREENHILL,G,GAZETTED LOCALITY,4,SA,0,0,185,0,185,0,0,185,0,0,0,4537
NSW1636,GILGAI,G,GAZETTED LOCALITY,1,NSW,0,0,125,0,100,15,10,115,9,1,27000,2209
NSW1672,GLEN WILLIAM,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1673,GLENBAWN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW93,ASHBURY,G,GAZETTED LOCALITY,1,NSW,0,0,933,331,933,0,0,933,0,0,2000,3730
NSW3122,ORAN PARK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3140,OXLEY ISLAND,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3151,PADSTOW,G,GAZETTED LOCALITY,1,NSW,491,0,5348,0,5766,68,5,5833,5,1,43000,1895
QLD1596,KOGAN,G,GAZETTED LOCALITY,3,QLD,0,0,0,111,0,0,0,0,0,0,8000,3066
QLD160,BARELLAN POINT,G,GAZETTED LOCALITY,3,QLD,0,529,214,0,238,233,272,577,162,4,1315000,201
QLD1623,KUREEN,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2085,MOUNT URAH,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2129,MUNIGANEEN,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA1434,VERRAN,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD301,BLYTHDALE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD305,BOHLE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006105,CARRIEWERLOO,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006120,WORUMBA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3876,THE SANDON,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW388,BLACK HILL,G,GAZETTED LOCALITY,1,NSW,101,0,0,0,101,0,0,101,0,0,0,4537
NSW3884,THIRLDENE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3927,TOMAKIN,G,GAZETTED LOCALITY,1,NSW,842,0,75,0,836,81,0,819,91,7,37000,1993
NSW3948,TOORMINA,G,GAZETTED LOCALITY,1,NSW,301,0,3027,0,3278,19,31,3297,31,0,77000,1476
QLD1961,MORABY,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1994,MOUNT BRITTON,G,GAZETTED LOCALITY,3,QLD,0,0,0,28,0,0,0,0,0,0,2000,3730
NSW2028,JELLAT JELLAT,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2082,KANGAROO CREEK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2100,KATOOMBA,G,GAZETTED LOCALITY,1,NSW,293,0,5536,0,5829,0,0,5829,0,0,0,4537
NSW1230,DAVIDSON,G,GAZETTED LOCALITY,1,NSW,0,0,949,0,949,0,0,949,0,0,0,4537
NSW128,BACKMEDE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW597,BROKE,G,GAZETTED LOCALITY,1,NSW,0,0,134,0,2,56,76,58,76,0,368000,621
NSW659,BULEE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2561,SABINE,G,GAZETTED LOCALITY,3,QLD,0,0,1,0,1,0,0,1,0,0,0,4537
SA1490,WEPAR,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2999,UPPER YARRAMAN,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD304,BOGIE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3045,WALLIEBUM,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006086,BUNGEROO,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006098,PUTTAPA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006119,PLUMBAGO,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006159,WILLIPPA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2988,NIANGALA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3003,NORTH ALBURY,G,GAZETTED LOCALITY,1,NSW,0,0,0,3494,0,0,0,0,0,0,1744000,160
NSW3008,NORTH BATEMANS BAY,G,GAZETTED LOCALITY,1,NSW,276,0,0,0,159,0,117,159,0,117,78000,1463
QLD2883,THERESA CREEK,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2888,THORNDALE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2893,THORNVILLE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2898,THURSDAY ISLAND,G,GAZETTED LOCALITY,3,QLD,0,0,0,938,0,0,0,0,0,0,0,4537
SA287,COOBOWIE,G,GAZETTED LOCALITY,4,SA,0,0,327,17,219,52,56,212,28,87,121000,1186
SA210006132,BIBLIANDO,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006139,ARCKARINGA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006140,MOUNT BARRY,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006144,MULOORINA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
NT112,GILLEN,G,GAZETTED LOCALITY,7,NT,1999,0,0,72,1629,370,0,1629,370,0,280000,735
NSW1409,ELDERSLIE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1415,ELLAND,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW145,BALD NOB,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1489,EVELEIGH,G,GAZETTED LOCALITY,1,NSW,0,0,237,0,237,0,0,237,0,0,0,4537
SA210006087,MARREE STATION,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006118,MULGATHING,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006131,KALAMURINA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006137,ERINGA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006158,NORTH HILLS,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006160,KALABITY,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA153,BRIDGEWATER,G,GAZETTED LOCALITY,4,SA,0,0,1623,17,1619,1,3,1619,0,4,9000,2994
SA154,BRIGHT,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1727,GOOLOOGONG,G,GAZETTED LOCALITY,1,NSW,0,0,0,136,0,0,0,0,0,0,4134000,55
NSW72,ARCADIA VALE,G,GAZETTED LOCALITY,1,NSW,674,0,0,0,669,5,0,671,3,0,2000,3730
NSW775,CALOOLA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2618,SHIRBOURNE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2620,SHOALWATER,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2625,SILKY OAK,G,GAZETTED LOCALITY,3,QLD,0,0,21,0,21,0,0,21,0,0,0,4537
QLD689,COOLADDI,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
NSW711,BURRA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW732,BURWOOD HEIGHTS,G,GAZETTED LOCALITY,1,NSW,0,0,396,0,396,0,0,396,0,0,0,4537
QLD3033,WAIRUNA,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3038,WALKERSTON,G,GAZETTED LOCALITY,3,QLD,1619,0,130,0,914,835,0,914,835,0,733000,370
SA210006111,EMEROO,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006125,TAYLORVILLE STATION,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006134,ALTON DOWNS STATION,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006145,MUNGERANIE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3008,VALLEY OF LAGOONS,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3012,VERADILLA,G,GAZETTED LOCALITY,3,QLD,0,0,71,0,71,0,0,71,0,0,0,4537
QLD3042,WALLANGARRA,G,GAZETTED LOCALITY,3,QLD,0,0,372,0,372,0,0,372,0,0,0,4537
SA210006088,MUNDOWDNA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006138,ANNA CREEK,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006142,HOLOWILIENA SOUTH,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006173,MANUNDA STATION,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1498,FAIRFIELD WEST,G,GAZETTED LOCALITY,1,NSW,2217,0,1773,0,3639,115,236,3641,106,243,1069000,252
NSW474,BONNET BAY,G,GAZETTED LOCALITY,1,NSW,0,0,923,0,794,47,82,841,82,0,275000,746
NSW2257,LAGGAN,G,GAZETTED LOCALITY,1,NSW,0,0,36,0,36,0,0,36,0,0,0,4537
NSW2261,LAKE BATHURST,G,GAZETTED LOCALITY,1,NSW,0,0,7,0,4,1,2,4,3,0,6000,3240
NSW2273,LAKE ILLAWARRA,G,GAZETTED LOCALITY,1,NSW,1988,0,25,0,1698,315,0,1749,264,0,55000,1708
NSW2280,LAKEMBA,G,GAZETTED LOCALITY,1,NSW,0,0,6153,989,6083,70,0,6142,11,0,388000,601
QLD2229,NORTH JOHNSTONE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2235,NORTH STRADBROKE ISLAND,G,GAZETTED LOCALITY,3,QLD,45,0,0,0,45,0,0,45,0,0,0,4537
SA1150,PORT PIRIE WEST,G,GAZETTED LOCALITY,4,SA,0,0,2142,0,2142,0,0,2142,0,0,0,4537
QLD2173,NETHERDALE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2176,NEUSA VALE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2671,SOUTHBROOK,G,GAZETTED LOCALITY,3,QLD,0,0,220,0,220,0,0,220,0,0,0,4537
SA210006209,MABEL CREEK,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006238,ABMINGA STATION,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006250,WEEKEROO,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
NSW994,COLO,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2226,NORTH GREGORY,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA1157,PRICE,G,GAZETTED LOCALITY,4,SA,0,0,140,0,99,19,22,98,1,41,52000,1747
SA210006151,WILCOWIE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA505,GOSSE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA51,AVON,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA54,BAIRD BAY,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
ACT251,PIALLIGO,G,GAZETTED LOCALITY,8,ACT,0,0,0,0,0,0,0,0,0,0,0,4537
ACT333,MAWSON,G,GAZETTED LOCALITY,8,ACT,1334,0,326,0,1633,0,27,1633,27,0,71000,1533
NSW4312,WHITTON,G,GAZETTED LOCALITY,1,NSW,0,0,0,278,0,0,0,0,0,0,41000,1927
NSW3607,SOUTH ARM,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3612,SOUTH DURRAS,G,GAZETTED LOCALITY,1,NSW,0,0,403,0,293,69,41,362,41,0,240000,802
QLD1886,MILLMERRAN WOODS,G,GAZETTED LOCALITY,3,QLD,0,0,0,214,0,0,0,0,0,0,1000,3971
QLD1942,MOOLBOOLAMAN,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006205,WESTONS FLAT,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006247,WARNES,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1883,MILLCHESTER,G,GAZETTED LOCALITY,3,QLD,0,0,0,174,0,0,0,0,0,0,3000,3575
NSW2430,LOWER MACDONALD,G,GAZETTED LOCALITY,1,NSW,0,0,227,0,51,38,138,89,138,0,742000,364
NSW2451,MACDONALDS CREEK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2453,MACLEAN,G,GAZETTED LOCALITY,1,NSW,1728,0,0,0,1167,113,448,1274,442,12,1182000,228
SA210006165,MOUNT HAVELOCK,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006175,CLIFTON HILLS STATION,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA504,GOOLWA SOUTH,G,GAZETTED LOCALITY,4,SA,0,0,0,1098,0,0,0,0,0,0,133000,1147
SA305,COROMANDEL VALLEY,G,GAZETTED LOCALITY,4,SA,1739,0,0,0,1693,20,26,1699,40,0,79000,1455
QLD3022,VICTORIA POINT,G,GAZETTED LOCALITY,3,QLD,7008,0,0,0,6952,56,0,6952,56,0,22000,2374
NSW4318,WIDDEN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1759,GRATTAI,G,GAZETTED LOCALITY,1,NSW,0,0,140,0,131,5,4,134,6,0,14000,2684
NSW685,BUNDEMAR,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW691,BUNGABBEE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
SA1078,PENOLA,G,GAZETTED LOCALITY,4,SA,0,0,860,0,850,5,5,846,5,9,28000,2192
SA1114,POLDA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2882,THEODORE,G,GAZETTED LOCALITY,3,QLD,0,0,0,269,0,0,0,0,0,0,621000,424
QLD2892,THORNTON BEACH,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA524,GURRA GURRA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
NT48,BYNOE HARBOUR,G,GAZETTED LOCALITY,7,NT,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2953,TUAN FOREST,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2979,UPPER COOMERA,G,GAZETTED LOCALITY,3,QLD,0,0,3435,6699,3435,0,0,3435,0,0,149000,1082
NSW1711,GOGELDRIE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1720,GOODOOGA,G,GAZETTED LOCALITY,1,NSW,0,0,0,157,0,0,0,0,0,0,29000,2161
NSW936,CLAYMORE,G,GAZETTED LOCALITY,1,NSW,0,0,1062,0,1062,0,0,1062,0,0,0,4537
NSW947,CLONTARF,G,GAZETTED LOCALITY,1,NSW,0,0,669,0,669,0,0,669,0,0,0,4537
NSW973,COGGAN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NT102,FINNISS VALLEY,G,GAZETTED LOCALITY,7,NT,0,0,0,0,0,0,0,0,0,0,0,4537
SA33,APPILA,G,GAZETTED LOCALITY,4,SA,0,0,68,0,68,0,0,68,0,0,0,4537
QLD2695,SPRINGFIELD,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006141,WILLIAM CREEK,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006169,MUTOOROO,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006181,WIRREALPA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA486,GLENELG EAST,G,GAZETTED LOCALITY,4,SA,0,0,2329,0,2317,7,5,2317,0,12,43000,1895
SA494,GLOSSOP,G,GAZETTED LOCALITY,4,SA,143,0,0,0,143,0,0,143,0,0,0,4537
SA210006099,BURR WELL,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006187,MURNPEOWIE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA511,GREEN HILLS RANGE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA523,GUMERACHA,G,GAZETTED LOCALITY,4,SA,0,0,373,0,368,2,3,368,0,5,11000,2865
QLD2569,SANDGATE,G,GAZETTED LOCALITY,3,QLD,0,0,2662,0,2601,35,26,2600,17,45,63000,1618
QLD257,BILOELA,G,GAZETTED LOCALITY,3,QLD,0,0,0,2697,0,0,0,0,0,0,86000,1399
SA322,CRYSTAL BROOK,G,GAZETTED LOCALITY,4,SA,0,0,808,0,804,2,2,804,1,3,8000,3066
SA324,CULBURRA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3023,VICTORIA VALE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2296,LANSDOWNE,G,GAZETTED LOCALITY,1,NSW,0,0,178,0,151,23,4,174,4,0,16000,2609
NSW2307,LAVADIA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1086,FORESTHOME,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2543,MATHOURA,G,GAZETTED LOCALITY,1,NSW,0,0,0,498,0,0,0,0,0,0,2000,3730
NSW2569,MCMAHONS REEF,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2589,MENAI,G,GAZETTED LOCALITY,1,NSW,0,0,4206,0,4206,0,0,4206,0,0,0,4537
NSW259,BELIMBLA PARK,G,GAZETTED LOCALITY,1,NSW,0,0,189,0,189,0,0,189,0,0,0,4537
NSW2616,MIAMLEY,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1151,GLADSTONE CENTRAL,G,GAZETTED LOCALITY,3,QLD,0,2103,144,0,2214,32,1,2240,6,1,9000,2994
QLD2590,SCRUBBY CREEK,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3790,TARADALE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3793,TARANA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3809,TAYLORS ARM,G,GAZETTED LOCALITY,1,NSW,0,0,26,0,24,0,2,24,2,0,10000,2924
NSW3819,TEN MILE HOLLOW,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2073,MOUNT STANLEY,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2076,MOUNT STURT,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2078,MOUNT SURROUND,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD208,BEERON,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2097,MOWBULLAN,G,GAZETTED LOCALITY,3,QLD,0,0,50,75,50,0,0,50,0,0,0,4537
NSW154,BALLADORAN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1594,FURRACABAD,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3028,VIRGINIA,G,GAZETTED LOCALITY,3,QLD,0,0,1179,0,1179,0,0,1179,0,0,1000,3971
SA210006095,KONDOOLKA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006113,ILLEROO,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006122,GAMMON RANGES,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006110,BILLA KALINA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006114,WITCHELINA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006150,MULYUNGARIE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA1158,PROOF RANGE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA1159,PROSPECT,G,GAZETTED LOCALITY,4,SA,0,0,6770,0,6770,0,0,6770,0,0,0,4537
SA483,GLENCOE,G,GAZETTED LOCALITY,4,SA,0,0,59,0,59,0,0,59,0,0,0,4537
SA525,HACKHAM,G,GAZETTED LOCALITY,4,SA,0,0,1946,0,1946,0,0,1946,0,0,0,4537
SA53,BAGOT WELL,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3872,THE RISK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3889,THRUMSTER,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3902,TILBUSTER,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006153,FLORINA STATION,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006178,MOUNT SARAH,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA513,GREENACRES,G,GAZETTED LOCALITY,4,SA,0,0,1519,0,1519,0,0,1519,0,0,0,4537
SA521,GULNARE,G,GAZETTED LOCALITY,4,SA,0,0,48,0,48,0,0,48,0,0,0,4537
QLD1843,MELAWONDI,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1848,MENTMORE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1856,MERRIMAC,G,GAZETTED LOCALITY,3,QLD,0,0,0,3491,0,0,0,0,0,0,154000,1060
QLD187,BAUHINIA,G,GAZETTED LOCALITY,3,QLD,0,0,0,29,0,0,0,0,0,0,0,4537
QLD1872,MIDGEE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD211,BEILBA,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2121,MUNDUBBERA,G,GAZETTED LOCALITY,3,QLD,0,0,0,691,0,0,0,0,0,0,432000,553
NSW733,BUSBY,G,GAZETTED LOCALITY,1,NSW,0,0,1510,0,1510,0,0,1510,0,0,0,4537
NSW740,BUXTON,G,GAZETTED LOCALITY,1,NSW,0,0,789,0,789,0,0,789,0,0,0,4537
NSW759,CAERLEON,G,GAZETTED LOCALITY,1,NSW,3,0,18,0,21,0,0,21,0,0,0,4537
NSW3922,TOCAL,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3963,TOWAMBA,G,GAZETTED LOCALITY,1,NSW,0,0,97,0,80,12,5,92,5,0,24000,2311
NSW2091,KAPOOKA,G,GAZETTED LOCALITY,1,NSW,100,0,15,0,115,0,0,115,0,0,0,4537
NSW2101,KAYUGA,G,GAZETTED LOCALITY,1,NSW,0,0,4,0,4,0,0,4,0,0,0,4537
NT117,GULUNG MARDRULK,G,GAZETTED LOCALITY,7,NT,0,0,0,0,0,0,0,0,0,0,0,4537
NT121,GUNYANGARA,G,GAZETTED LOCALITY,7,NT,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2067,MOUNT PLUTO,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD632,CLEVELAND,G,GAZETTED LOCALITY,3,QLD,8947,0,0,5,8934,13,0,8934,13,0,16000,2609
NSW2343,LIGHTNING RIDGE,G,GAZETTED LOCALITY,1,NSW,0,0,0,1236,0,0,0,0,0,0,30000,2143
NSW2368,LISMORE HEIGHTS,G,GAZETTED LOCALITY,1,NSW,1033,0,281,0,1307,3,4,1310,0,4,38000,1967
